date,day,departure_time,arrival_time,airline,flight_time,seat_class,price,mark_url
616,금,2050,2200,제주항공,1시간 10분,할인석,83800,https://vertical.pstatic.net/vertical/static/flight/airlines/7C.png
616,금,2050,2200,대한항공,1시간 10분,할인석,84900,https://vertical.pstatic.net/vertical/static/flight/airlines/KE.png
616,금,2050,2200,제주항공,1시간 10분,일반석,99900,https://vertical.pstatic.net/vertical/static/flight/airlines/7C.png
616,금,2050,2200,아시아나항공,1시간 10분,일반석,117900,https://vertical.pstatic.net/vertical/static/flight/airlines/OZ.png
616,금,2050,2200,아시아나항공,1시간 10분,비즈니스석,154900,https://vertical.pstatic.net/vertical/static/flight/airlines/OZ.png
616,금,2055,2210,에어부산,1시간 15분,할인석,80470,https://vertical.pstatic.net/vertical/static/flight/airlines/BX.png
616,금,2055,2205,아시아나항공,1시간 10분,할인석,81900,https://vertical.pstatic.net/vertical/static/flight/airlines/OZ.png
616,금,2055,2210,에어부산,1시간 15분,일반석,97900,https://vertical.pstatic.net/vertical/static/flight/airlines/BX.png
616,금,2055,2205,아시아나항공,1시간 10분,일반석,117900,https://vertical.pstatic.net/vertical/static/flight/airlines/OZ.png
616,금,2105,2215,제주항공,1시간 10분,할인석,80800,https://vertical.pstatic.net/vertical/static/flight/airlines/7C.png
616,금,2105,2215,티웨이항공,1시간 10분,일반석,97800,https://vertical.pstatic.net/vertical/static/flight/airlines/TW.png
616,금,2105,2215,제주항공,1시간 10분,일반석,99900,https://vertical.pstatic.net/vertical/static/flight/airlines/7C.png
616,금,2110,2220,제주항공,1시간 10분,할인석,80800,https://vertical.pstatic.net/vertical/static/flight/airlines/7C.png
616,금,2110,2220,진에어,1시간 10분,일반석,99900,https://vertical.pstatic.net/vertical/static/flight/airlines/LJ.png
616,금,2110,2220,제주항공,1시간 10분,일반석,99900,https://vertical.pstatic.net/vertical/static/flight/airlines/7C.png
616,금,2115,2225,이스타항공,1시간 10분,할인석,75800,https://vertical.pstatic.net/vertical/static/flight/airlines/ZE.png
616,금,2115,2225,에어서울,1시간 10분,할인석,78800,https://vertical.pstatic.net/vertical/static/flight/airlines/RS.png
616,금,2115,2225,대한항공,1시간 10분,할인석,84900,https://vertical.pstatic.net/vertical/static/flight/airlines/KE.png
616,금,2115,2225,이스타항공,1시간 10분,일반석,99800,https://vertical.pstatic.net/vertical/static/flight/airlines/ZE.png
616,금,2115,2225,에어서울,1시간 10분,일반석,99900,https://vertical.pstatic.net/vertical/static/flight/airlines/RS.png
